SRRecordID,ServiceRequestNum,SRType,MethodReceived,CreatedDate,SRStatus,StatusDate,DueDate,CloseDate,Agency,LastActivity,LastActivityDate,Outcome,Address,ZipCode,Neighborhood,CouncilDistrict,PoliceDistrict,PolicePost,Latitude,Longitude,GeoLocation,NeedsSync,IsDeleted,HashedRecord,ESRI_OID,x,y
500VO00000aFujWYAS,25-00369432,TRT-Traffic Signal Repairs,Phone,5/4/2025 1:10:25 PM,Closed,5/4/2025 1:35:57 PM,5/5/2025 1:10:25 AM,5/4/2025 1:35:57 PM,Transportation                                    ,Service Response,5/4/2025 1:35:57 PM,Your issue has been reviewed and is considered closed,"N HOWARD ST & JOHN ST & DOLPHIN ST, Baltimore City, 21201",21201,Bolton Hill,11,Western,736,39.306099409617545,-76.620916463978318,"(39.306099409617545, -76.620916463978318)",1,0,System.Byte[],4854,-76.62091646,39.3060994100001
500VO00000aFUkFYAW,25-00369280,ECC-Information Request,Phone,5/4/2025 11:17:46 AM,Closed,5/4/2025 11:17:56 AM,5/4/2025 7:17:46 AM,5/4/2025 11:17:47 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4855
500VO00000aFumrYAC,25-00369626,HLTH-Animal Stray Held,Phone,5/4/2025 3:24:15 PM,Closed,5/5/2025 10:07:00 AM,5/6/2025 3:24:15 PM,5/5/2025 10:07:00 AM,Health                                            ,Service Response,5/5/2025 10:07:00 AM,Work completed,"744 RICHWOOD AVE, Baltimore City, 21212",21212,Richnor Springs,4,Northern,524,39.346664205616975,-76.605164144075445,"(39.346664205616975, -76.605164144075445)",1,0,System.Byte[],4857,-76.6051641399999,39.34666421
500VO00000aFuOYYA0,25-00369440,ECC-Information Request,Phone,5/4/2025 1:16:53 PM,Closed,5/4/2025 1:17:03 PM,5/4/2025 9:16:53 AM,5/4/2025 1:16:54 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4859
500VO00000aFUqhYAG,25-00369210,ECC-Information Request,Phone,5/4/2025 10:13:52 AM,Closed,5/4/2025 10:14:00 AM,5/4/2025 6:13:52 AM,5/4/2025 10:13:52 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4860
500VO00000aFuRnYAK,25-00369454,TRS-Parking Complaint,Phone,5/4/2025 1:24:15 PM,Closed,5/4/2025 11:52:48 PM,5/5/2025 1:24:15 PM,5/4/2025 11:52:48 PM,,Service Response,5/4/2025 11:52:48 PM,Your issue has been reviewed and is considered closed,"100 W HENRIETTA ST, Baltimore City, 21230",21230,Otterbein,11,Southern,933,39.279120739923918,-76.616168108153985,"(39.279120739923918, -76.616168108153985)",1,0,System.Byte[],4861,-76.61616811,39.2791207400001
500VO00000aFuWbYAK,25-00369425,HCD-Sanitation Property,Phone,5/4/2025 1:06:34 PM,Closed,5/8/2025 5:22:00 AM,5/14/2025 1:06:34 PM,5/8/2025 5:22:00 AM,Housing                                           ,Service Response,5/8/2025 5:22:00 AM,Work completed,"4400 BELLE AVE, Baltimore City, 21207",21207,Howard Park,6,Northwestern,622,39.333682518639257,-76.689729098314388,"(39.333682518639257, -76.689729098314388)",1,0,System.Byte[],4862,-76.6897291,39.33368252
500VO00000aFUxBYAW,25-00369148,HCD-Systems,Phone,5/4/2025 9:16:35 AM,Closed,5/5/2025 2:50:02 PM,5/23/2025 9:16:34 AM,5/5/2025 2:50:02 PM,Housing                                           ,Service Response,5/5/2025 2:50:02 PM,Work completed,"2011 CLIFTWOOD AVE, Baltimore City, 21213",21213,South Clifton Park,12,Eastern,325,39.313429284848155,-76.589719051218950,"(39.313429284848155, -76.589719051218950)",1,0,System.Byte[],4863,-76.58971905,39.31342928
500VO00000aFUXNYA4,25-00369243,SW-Public (Corner) Trash Can Issue,Phone,5/4/2025 10:45:04 AM,Closed,5/5/2025 10:00:00 AM,5/5/2025 10:45:04 AM,5/5/2025 10:00:00 AM,Solid Waste                                       ,Service Response,5/5/2025 10:00:00 AM,Work completed,"2425 E NORTHERN PKWY, Baltimore City, 21214",21214,Hamilton Hills,3,Northeastern,423,39.366586841818588,-76.562880905502794,"(39.366586841818588, -76.562880905502794)",1,0,System.Byte[],4865,-76.56288091,39.36658684
500VO00000aFuy6YAC,25-00369529,ECC-Information Request,Phone,5/4/2025 2:20:48 PM,Closed,5/4/2025 2:20:48 PM,5/4/2025 10:20:48 AM,5/4/2025 2:20:49 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4866
500VO00000aFuYDYA0,25-00369426,WW-Storm Misc Investigation,Phone,5/4/2025 1:06:36 PM,Closed,6/18/2025 2:22:12 PM,5/9/2025 1:06:36 PM,6/18/2025 2:22:12 PM,Water Wastewater                                  ,WO-Mainline CCTV Inspection,7/8/2025 10:44:16 AM,Completed,"N LINWOOD AVE & E MADISON ST, Baltimore City, 21205",21205,Madison-Eastend,13,Southeastern,226,39.300125219009317,-76.576706677126253,"(39.300125219009317, -76.576706677126253)",1,0,System.Byte[],4867,-76.57670668,39.30012522
500VO00000aFUylYAG,25-00369098,FOR-Tree Maintenance,API,5/4/2025 8:08:57 AM,Closed,12/12/2025 2:46:19 AM,6/13/2025 8:08:56 AM,12/12/2025 2:46:19 AM,Recreation & Parks                                ,Service Response,12/12/2025 2:46:19 AM,Your issue has been reviewed and is considered closed,"821 W UNIVERSITY PKWY, Baltimore City, 21210",21210,Roland Park,14,Northern,521,39.339172342257619,-76.631837727620052,"(39.339172342257619, -76.631837727620052)",1,0,System.Byte[],4868,-76.63183773,39.3391723400001
500VO00000aFv2uYAC,25-00369520,ECC-Information Request,Phone,5/4/2025 2:10:26 PM,Closed,5/4/2025 2:10:26 PM,5/4/2025 10:10:26 AM,5/4/2025 2:10:26 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4869
500VO00000aFvakYAC,25-00369447,ECC-Information Request,Phone,5/4/2025 1:22:30 PM,Closed,5/4/2025 1:22:38 PM,5/4/2025 9:22:30 AM,5/4/2025 1:22:31 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4872
500VO00000aFvalYAC,25-00369452,SW-City Trash Can or Recycling Cart Concern,Phone,5/4/2025 1:23:40 PM,Closed,5/19/2025 10:05:00 AM,6/13/2025 1:23:39 PM,5/19/2025 10:05:00 AM,Solid Waste                                       ,Service Response,5/19/2025 10:05:00 AM,SR assessed and no cause for action determined,"785 WASHINGTON BLVD, Baltimore City, 21230",21230,Washington Village/Pigtown,10,Southern,933,39.282849363717609,-76.628445519911338,"(39.282849363717609, -76.628445519911338)",1,0,System.Byte[],4873,-76.62844552,39.2828493600001
500VO00000aFvAvYAK,25-00369434,ECC-Miscellaneous Request,API,5/4/2025 7:11:13 AM,Closed (Transferred),5/4/2025 7:11:24 AM,5/6/2025 7:11:13 AM,5/4/2025 1:14:05 PM,ECC                                               ,Service Response,,,"135 N MILTON AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,13,Southeastern,223,39.293886812423892,-76.581807064343565,"(39.293886812423892, -76.581807064343565)",1,0,System.Byte[],4874,-76.58180706,39.2938868100001
500VO00000aFVBdYAO,25-00369059,HLTH-Animal In Danger/Injured/Abused/Neglected,Phone,5/4/2025 7:36:41 AM,Closed,5/4/2025 9:14:00 AM,5/7/2025 7:36:41 AM,5/4/2025 9:14:00 AM,Health                                            ,Service Response,5/4/2025 9:14:00 AM,Work completed,"1329 SILVERTHORNE RD, Baltimore City, 21239",21239,New Northwood,4,Northeastern,412,39.351497971106454,-76.595359907420473,"(39.351497971106454, -76.595359907420473)",1,0,System.Byte[],4875,-76.59535991,39.35149797
500VO00000aFvhBYAS,25-00369446,SW-City Trash Can or Recycling Cart Concern,Phone,5/4/2025 1:21:58 PM,Closed,5/19/2025 10:05:00 AM,6/13/2025 1:21:58 PM,5/19/2025 10:05:00 AM,Solid Waste                                       ,Service Response,5/19/2025 10:05:00 AM,SR assessed and no cause for action determined,"781 WASHINGTON BLVD, Baltimore City, 21230",21230,Washington Village/Pigtown,10,Southern,933,39.282853913124477,-76.628320837470710,"(39.282853913124477, -76.628320837470710)",1,0,System.Byte[],4877,-76.62832084,39.28285391
500VO00000aFVjYYAW,25-00369319,HCD-Sanitation Property,Phone,5/4/2025 11:54:19 AM,Closed,5/7/2025 3:28:00 PM,5/14/2025 11:54:18 AM,5/7/2025 3:28:00 PM,Housing                                           ,Service Response,5/7/2025 3:28:00 PM,Work completed,"907 EDMONDSON AVE, Baltimore City, 21223",21223,Harlem Park,9,Western,715,39.295509736765098,-76.633039149001050,"(39.295509736765098, -76.633039149001050)",1,0,System.Byte[],4880,-76.6330391499999,39.2955097400001
500VO00000afvKDYAY,25-00387670,WW-Water Leak (Exterior),API,5/9/2025 8:13:13 AM,Closed (Duplicate),5/18/2025 8:47:33 PM,5/13/2025 8:13:13 AM,5/18/2025 8:47:33 PM,Water Wastewater                                  ,Service Response,5/18/2025 8:47:33 PM,Your issue has been reviewed and is considered closed,"CUB HILL RD & OLD HARFORD RD, PARKVILLE",21234,,,,,39.415972868366744,-76.521773044815689,"(39.415972868366744, -76.521773044815689)",1,0,System.Byte[],4881,-76.52177304,39.4159728700001
500VO00000aFvnhYAC,25-00369525,TRT-Traffic Sign Request,Phone,5/4/2025 2:19:03 PM,Closed,1/6/2026 10:53:32 AM,7/25/2025 4:06:46 PM,1/6/2026 10:53:32 AM,Transportation                                    ,Service Response,1/6/2026 10:53:32 AM,Your issue has been reviewed and is considered closed,"3600 RAYMONN-DUDLEY 1, Baltimore City, 21213",21213,Belair-Edison,13,Eastern,334,39.319311742419160,-76.560901345183993,"(39.319311742419160, -76.560901345183993)",1,0,System.Byte[],4885,-76.5609013499999,39.31931174
500VO00000aFvNwYAK,25-00369554,ECC-Information Request,Phone,5/4/2025 2:34:01 PM,Closed,5/4/2025 2:34:11 PM,5/4/2025 10:34:01 AM,5/4/2025 2:34:02 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4886
500VO00000aFVy2YAG,25-00369275,BGE-StLight(s) Out Rear,API,5/4/2025 11:14:52 AM,Closed,6/4/2025 9:22:46 AM,5/8/2025 11:14:52 AM,6/4/2025 9:22:39 AM,BGE                                               ,Service Response,,,"1407 BENJAMIN ST, Baltimore City, 21230",21230,Locust Point,11,Southern,935,39.268474951282684,-76.588524700868760,"(39.268474951282684, -76.588524700868760)",1,0,System.Byte[],4890,-76.5885246999999,39.26847495
500VO00000aFvyzYAC,25-00369535,TRS-Parking Complaint,Phone,5/4/2025 2:25:14 PM,Closed,5/5/2025 12:50:30 AM,5/5/2025 2:25:14 PM,5/5/2025 12:50:30 AM,,Service Response,5/5/2025 12:50:30 AM,Your issue has been reviewed and is considered closed,"2200 HUNTINGDON AVE, Baltimore City, 21211",21211,Remington,12,Northern,512,39.313899118014255,-76.620698732510718,"(39.313899118014255, -76.620698732510718)",1,0,System.Byte[],4891,-76.62069873,39.31389912
500VO00000aFvz3YAC,25-00369595,ECC-Information Request,Phone,5/4/2025 3:01:40 PM,Closed,5/4/2025 3:01:51 PM,5/4/2025 11:01:40 AM,5/4/2025 3:01:41 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4893
500VO00000aFvZ8YAK,25-00369457,SW-City Trash Can or Recycling Cart Concern,Phone,5/4/2025 1:24:25 PM,Closed,5/19/2025 10:04:00 AM,6/13/2025 1:24:25 PM,5/19/2025 10:04:00 AM,Solid Waste                                       ,Service Response,5/19/2025 10:04:00 AM,SR assessed and no cause for action determined,"787 WASHINGTON BLVD, Baltimore City, 21230",21230,Washington Village/Pigtown,10,Southern,933,39.282847622859066,-76.628499144423955,"(39.282847622859066, -76.628499144423955)",1,0,System.Byte[],4894,-76.62849914,39.28284762
500VO00000aFw2GYAS,25-00369621,ECC-Information Request,Phone,5/4/2025 3:20:52 PM,Closed,5/4/2025 3:21:02 PM,5/4/2025 11:20:52 AM,5/4/2025 3:20:53 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4895
500VO00000aFwAEYA0,25-00369519,HLTH-Tobacco Enforcement Request,API,5/4/2025 2:09:58 PM,Closed,5/8/2025 1:00:00 PM,5/18/2025 2:09:58 PM,5/8/2025 1:00:00 PM,Health                                            ,Service Response,5/8/2025 1:00:00 PM,Work completed,"753 E PRESTON ST, Baltimore City, 21202",21202,Johnston Square,12,Central,124,39.304696572834580,-76.606704963899716,"(39.304696572834580, -76.606704963899716)",1,0,System.Byte[],4898,-76.6067049599999,39.30469657
500VO00000aFwerYAC,25-00369472,TRT-One Way Conversion,Phone,5/4/2025 1:34:45 PM,Open,5/4/2025 1:36:06 PM,9/5/2025 1:34:45 PM,,Transportation                                    ,Service Response,,,"800 SHOWELL CT, Baltimore City, 21202",21202,Johnston Square,12,Central,124,39.304358807653195,-76.605934011866026,"(39.304358807653195, -76.605934011866026)",1,0,System.Byte[],4899,-76.6059340099999,39.3043588100001
500VO00000aFwGkYAK,25-00369559,TRM-Saltbox Concern,API,5/4/2025 2:37:24 PM,Closed,5/7/2025 1:29:55 PM,5/23/2025 2:37:24 PM,5/7/2025 1:29:55 PM,Transportation                                    ,Service Response,5/7/2025 1:29:55 PM,Your issue has been reviewed and is considered closed,"300 RIDGEMEDE RD, Baltimore City, 21210",21210,Tuscany-Canterbury,14,Northern,525,39.339275251551499,-76.624658967739236,"(39.339275251551499, -76.624658967739236)",1,0,System.Byte[],4901,-76.62465897,39.3392752500001
500VO00000aFwINYA0,25-00369717,ECC-Information Request,Phone,5/4/2025 4:36:28 PM,Closed,5/4/2025 4:36:38 PM,5/4/2025 12:36:28 PM,5/4/2025 4:36:29 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4902
500VO00000aFWkQYAW,25-00369114,HCD-Abandoned Vehicle,API,5/4/2025 8:25:48 AM,Closed,5/12/2025 10:57:00 AM,5/21/2025 8:25:48 AM,5/12/2025 10:57:00 AM,Housing                                           ,Service Response,5/12/2025 10:57:00 AM,Work completed,"1000 S HANOVER ST, Baltimore City, 21230",21230,Sharp-Leadenhall,11,Southern,933,39.277469186598438,-76.616065314733419,"(39.277469186598438, -76.616065314733419)",1,0,System.Byte[],4903,-76.61606531,39.27746919
500VO00000afwL5YAI,25-00388641,TRS-Parking Complaint,Phone,5/9/2025 11:45:29 AM,Closed,5/9/2025 12:54:54 PM,5/10/2025 11:45:29 AM,5/9/2025 12:54:54 PM,,Service Response,5/9/2025 12:54:54 PM,Your issue has been reviewed and is considered closed,"2500 MCCULLOH ST, BC, 21217",21217,Penn North,7,Western,734,39.312977913152295,-76.639675502379333,"(39.312977913152295, -76.639675502379333)",1,0,System.Byte[],4904,-76.6396755,39.31297791
500VO00000aFWm1YAG,25-00369082,TRM-Potholes,API,5/4/2025 7:55:28 AM,Closed,5/5/2025 3:08:14 PM,5/6/2025 7:55:28 AM,5/5/2025 3:08:14 PM,Transportation                                    ,Service Response,5/5/2025 3:08:14 PM,Your issue has been reviewed and is considered closed,"1119 E MONUMENT ST, Baltimore City, 21202",21202,Oldtown,12,Central,125,39.297898669212088,-76.602407382840852,"(39.297898669212088, -76.602407382840852)",1,0,System.Byte[],4905,-76.60240738,39.2978986700001
500VO00000aFWMEYA4,25-00369116,TRS-Parking Complaint,Phone,5/4/2025 8:33:26 AM,Closed,5/4/2025 12:06:05 PM,5/5/2025 8:33:26 AM,5/4/2025 12:06:05 PM,,Service Response,5/4/2025 12:06:05 PM,Your issue has been reviewed and is considered closed,"3900 BELLE AVE, Baltimore City, 21215",21215,Callaway-Garrison,6,Northwestern,623,39.333566518420220,-76.680654071712553,"(39.333566518420220, -76.680654071712553)",1,0,System.Byte[],4906,-76.6806540699999,39.33356652
500VO00000aFwn4YAC,25-00369669,RP-Park Maintenance,Phone,5/4/2025 4:00:09 PM,Closed,5/9/2025 12:10:00 PM,5/25/2025 11:10:05 AM,5/9/2025 12:10:00 PM,Recreation & Parks                                ,Service Response,5/9/2025 12:10:00 PM,Work completed,"JOSEPH E. LEE PARK, Baltimore City, 21224",21224,Hopkins Bayview,2,Southeastern,234,39.292471828255579,-76.541102147164366,"(39.292471828255579, -76.541102147164366)",1,0,System.Byte[],4907,-76.54110215,39.2924718300001
500VO00000aFwOlYAK,25-00369562,ECC-Information Request,Phone,5/4/2025 2:38:45 PM,Closed,5/4/2025 2:38:45 PM,5/4/2025 10:38:45 AM,5/4/2025 2:38:46 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4908
500VO00000aFwoZYAS,25-00369494,TRT-Traffic Signal Repairs,API,5/4/2025 1:46:34 PM,Closed,5/5/2025 5:07:03 PM,5/5/2025 1:46:34 AM,5/5/2025 5:07:03 PM,Transportation                                    ,Service Response,5/5/2025 5:07:03 PM,Your issue has been reviewed and is considered closed,"W READ ST & W CHASE ST & N HOWARD ST, Baltimore City, 21201",21201,Mid-Town Belvedere,11,Central,123,39.301120772142568,-76.620162672230080,"(39.301120772142568, -76.620162672230080)",1,0,System.Byte[],4909,-76.62016267,39.3011207700001
500VO00000aFWPRYA4,25-00369072,WW-Water Low Pressure,Phone,5/4/2025 7:50:06 AM,Closed,6/3/2025 4:14:17 PM,5/6/2025 7:50:06 AM,6/3/2025 4:14:17 PM,Water Wastewater                                  ,Service Response,6/3/2025 4:14:17 PM,Your issue has been reviewed and is considered closed,"522 NASSAU ST, PIKESVILLE, 21208",21208,,,,,39.360339671354595,-76.724277600300979,"(39.360339671354595, -76.724277600300979)",1,0,System.Byte[],4910,-76.7242775999999,39.36033967
500VO00000aFWsWYAW,25-00369170,HLTH-Animal Wildlife Complaint,Phone,5/4/2025 9:36:48 AM,Closed,5/4/2025 9:39:00 AM,5/13/2025 9:36:47 AM,5/4/2025 9:39:00 AM,Health                                            ,Service Response,5/4/2025 9:39:00 AM,Work completed,"4113 KENSHAW AVE, Baltimore City, 21215",21215,Reisterstown Station,5,Northwestern,632,39.354213393158197,-76.701092333108889,"(39.354213393158197, -76.701092333108889)",1,0,System.Byte[],4913,-76.7010923299999,39.35421339
500VO00000aFWUHYA4,25-00369074,FOR-Down Tree,API,5/4/2025 7:51:18 AM,Closed,5/5/2025 7:06:07 AM,5/9/2025 7:51:18 AM,5/5/2025 7:06:07 AM,Recreation & Parks                                ,Service Response,5/5/2025 7:06:07 AM,Your issue has been reviewed and is considered closed,"6200 BLK BENHURST RD, Baltimore City, 21209",21209,Cheswolde,5,Northwestern,631,39.366531912351789,-76.690335673022048,"(39.366531912351789, -76.690335673022048)",1,0,System.Byte[],4914,-76.69033567,39.36653191
500VO00000aFWUJYA4,25-00369121,ECC-Information Request,Phone,5/4/2025 8:42:56 AM,Closed,5/4/2025 8:43:05 AM,5/4/2025 4:42:56 AM,5/4/2025 8:42:56 AM,ECC                                               ,,,,"751 W PATAPSCO AVE, BC, 21230",21230,Cherry Hill,10,Southern,922,39.243008902516053,-76.630304264032773,"(39.243008902516053, -76.630304264032773)",1,0,System.Byte[],4915,-76.6303042599999,39.2430089000001
500VO00000aFWUMYA4,25-00369215,ECC-Information Request,Phone,5/4/2025 10:15:58 AM,Closed,5/4/2025 10:16:06 AM,5/4/2025 6:15:58 AM,5/4/2025 10:15:58 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4916
500VO00000aFWvmYAG,25-00369179,ECC-Information Request,Phone,5/4/2025 9:46:09 AM,Closed,5/4/2025 9:46:17 AM,5/4/2025 5:46:09 AM,5/4/2025 9:46:10 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4917
500VO00000aFwwgYAC,25-00369846,WW-Water Meter Cover Missing or Damaged,Phone,5/4/2025 6:22:43 PM,Closed,5/7/2025 2:24:38 PM,5/11/2025 6:22:43 PM,5/7/2025 2:24:38 PM,Water Wastewater                                  ,Service Response,5/7/2025 2:24:38 PM,Your issue has been reviewed and is considered closed,"329 ELRINO ST, Baltimore City, 21224",21224,Bayview,2,Southeastern,234,39.289890030201576,-76.542768052226975,"(39.289890030201576, -76.542768052226975)",1,0,System.Byte[],4919,-76.5427680499999,39.28989003
500VO00000aFWXZYA4,25-00369229,TRS-48 Hour Parking/Abandoned Vehicle,Phone,5/4/2025 10:32:11 AM,Closed,6/4/2025 11:42:14 AM,5/9/2025 10:32:11 AM,6/4/2025 11:42:14 AM,Transportation                                    ,Service Response,6/4/2025 11:42:14 AM,Your issue has been reviewed and is considered closed,"3800 ROLAND AVE, Baltimore City, 21211",21211,Hampden,14,Northern,511,39.334375813484030,-76.633118315301886,"(39.334375813484030, -76.633118315301886)",1,0,System.Byte[],4920,-76.6331183199999,39.33437581
500VO00000aFwyFYAS,25-00369508,TRT-Traffic Signal Repairs,Phone,5/4/2025 1:57:48 PM,Closed,5/5/2025 4:21:47 AM,5/5/2025 1:57:48 AM,5/5/2025 4:21:47 AM,Transportation                                    ,Service Response,5/5/2025 4:21:47 AM,Your issue has been reviewed and is considered closed,"SIGNAL 1076 - BLOOMINGDALE / ROSEDALE / WESTWOOD, Baltimore City, 21216",21216,Northwest Community Action,7,Northwestern,615,39.307735686978297,-76.669211063661763,"(39.307735686978297, -76.669211063661763)",1,0,System.Byte[],4921,-76.66921106,39.3077356900001
500VO00000aFWyvYAG,25-00369084,FOR-Fallen Limb,Phone,5/4/2025 7:58:35 AM,Closed,5/6/2025 9:39:16 AM,5/9/2025 7:58:35 AM,5/6/2025 9:39:16 AM,Recreation & Parks                                ,Service Response,5/6/2025 9:39:16 AM,Your issue has been reviewed and is considered closed,"1600 PARK AVE, Baltimore City, 21217",21217,Bolton Hill,7,Western,736,39.308328712785332,-76.626355879947866,"(39.308328712785332, -76.626355879947866)",1,0,System.Byte[],4922,-76.6263558799999,39.3083287100001
500VO00000aFWyyYAG,25-00369123,HCD-Sanitation Property,Phone,5/4/2025 8:45:59 AM,Closed,5/9/2025 11:11:00 AM,5/14/2025 8:45:59 AM,5/9/2025 11:11:00 AM,Housing                                           ,Service Response,5/9/2025 11:11:00 AM,Work completed,"1627 N DURHAM ST, Baltimore City, 21213",21213,Broadway East,12,Eastern,323,39.309376088877116,-76.592090398511687,"(39.309376088877116, -76.592090398511687)",1,0,System.Byte[],4923,-76.5920904,39.3093760900001
500VO00000aFWZ9YAO,25-00369165,ECC-Information Request,Phone,5/4/2025 9:30:42 AM,Closed,5/4/2025 9:30:50 AM,5/4/2025 5:30:42 AM,5/4/2025 9:30:42 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4924
500VO00000aFX2CYAW,25-00369285,ECC-Information Request,Phone,5/4/2025 11:20:46 AM,Closed,5/4/2025 11:20:55 AM,5/4/2025 7:20:46 AM,5/4/2025 11:20:46 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4926
500VO00000aFx7wYAC,25-00369532,WW-Sewer Water In Basement,Phone,5/4/2025 2:22:43 PM,Closed,5/4/2025 3:39:24 PM,5/8/2025 2:22:43 PM,5/4/2025 3:39:24 PM,Water Wastewater                                  ,Service Response,5/4/2025 3:39:24 PM,Your issue has been reviewed and is considered closed,"1411 N POTOMAC ST, Baltimore City, 21213",21213,Berea,13,Eastern,324,39.307545033999730,-76.575512817858197,"(39.307545033999730, -76.575512817858197)",1,0,System.Byte[],4927,-76.57551282,39.30754503
500VO00000aFXa1YAG,25-00369092,MOHS-Homeless Outreach,API,5/4/2025 8:04:17 AM,Closed,5/6/2025 9:33:05 AM,5/13/2025 8:04:17 AM,5/6/2025 9:32:55 AM,Mayor's Office                                    ,Service Response,,,"ORLEANS ST & SAINT PAUL PL & W MULBERRY ST, Baltimore City, 21202",21202,Downtown,11,Central,114,39.294484939415469,-76.613836855785465,"(39.294484939415469, -76.613836855785465)",1,0,System.Byte[],4928,-76.6138368599999,39.2944849400001
500VO00000aFxcbYAC,25-00369550,ECC-Information Request,Phone,5/4/2025 2:31:48 PM,Closed,5/4/2025 2:31:57 PM,5/4/2025 10:31:48 AM,5/4/2025 2:31:49 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4929
500VO00000aFxCtYAK,25-00369708,ECC-Information Request,Phone,5/4/2025 4:26:46 PM,Closed,5/4/2025 4:26:55 PM,5/4/2025 12:26:46 PM,5/4/2025 4:26:47 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4930
500VO00000aFxeDYAS,25-00369607,ECC-Information Request,Phone,5/4/2025 3:11:12 PM,Closed,5/4/2025 3:11:12 PM,5/4/2025 11:11:12 AM,5/4/2025 3:11:12 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4931
500VO00000aFxg0YAC,25-00369548,HCD-Abandoned Vehicle,API,5/4/2025 2:30:32 PM,Closed (Duplicate),5/13/2025 8:40:11 AM,5/21/2025 2:30:31 PM,5/13/2025 8:40:11 AM,Housing                                           ,Service Response,5/13/2025 8:40:11 AM,Work completed,"3529 DENISON RD, Baltimore City, 21215",21215,Ashburton,6,Northwestern,625,39.328077296239513,-76.671788157811150,"(39.328077296239513, -76.671788157811150)",1,0,System.Byte[],4933,-76.6717881599999,39.3280773000001
500VO00000aFxG2YAK,25-00369745,TRS-48 Hour Parking/Abandoned Vehicle,Phone,5/4/2025 4:56:01 PM,Closed,5/22/2025 5:48:36 PM,5/9/2025 4:56:00 PM,5/22/2025 5:48:36 PM,Transportation                                    ,Service Response,5/22/2025 5:48:36 PM,Your issue has been reviewed and is considered closed,"2100 EAGLE ST, Baltimore City, 21223",21223,Carrollton Ridge,9,Southwestern,831,39.280514963457492,-76.649206433298758,"(39.280514963457492, -76.649206433298758)",1,0,System.Byte[],4934,-76.6492064299999,39.2805149600001
500VO00000aFxg8YAC,25-00369644,ECC-Information Request,Phone,5/4/2025 3:39:02 PM,Closed,5/4/2025 3:39:11 PM,5/4/2025 11:39:02 AM,5/4/2025 3:39:02 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4935
500VO00000aFxg9YAC,25-00369673,TRT-Flex posts,API,5/4/2025 4:02:42 PM,Closed,5/27/2025 11:05:11 AM,5/23/2025 4:02:41 PM,5/27/2025 11:05:11 AM,Transportation                                    ,Service Response,5/27/2025 11:05:11 AM,Your issue has been reviewed and is considered closed,"3300 HILLEN RD, Baltimore City, 21218",21218,Ednor Gardens-Lakeside,14,Northeastern,411,39.328714047667802,-76.589633922960417,"(39.328714047667802, -76.589633922960417)",1,0,System.Byte[],4936,-76.58963392,39.32871405
500VO00000aFXJzYAO,25-00369216,TRS-Parking Complaint,API,5/4/2025 10:17:02 AM,Closed,5/4/2025 12:36:07 PM,5/5/2025 10:17:02 AM,5/4/2025 12:36:07 PM,,Service Response,5/4/2025 12:36:07 PM,Your issue has been reviewed and is considered closed,"1428 LOCUST ST, Baltimore City, 21226",21226,Curtis Bay,10,Southern,913,39.226910325873078,-76.590448763389787,"(39.226910325873078, -76.590448763389787)",1,0,System.Byte[],4939,-76.59044876,39.2269103300001
500VO00000aFXmxYAG,25-00369154,ECC-Information Request,Phone,5/4/2025 9:25:50 AM,Closed,5/4/2025 9:25:58 AM,5/4/2025 5:25:50 AM,5/4/2025 9:25:50 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4940
500VO00000aFXqHYAW,25-00369180,ECC-Information Request,Phone,5/4/2025 9:47:14 AM,Closed,5/4/2025 9:47:23 AM,5/4/2025 5:47:14 AM,5/4/2025 9:47:15 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4943
500VO00000aFXqLYAW,25-00369231,ECC-Information Request,Phone,5/4/2025 10:33:11 AM,Closed,5/4/2025 10:33:26 AM,5/4/2025 6:33:11 AM,5/4/2025 10:33:12 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],4944
